match_id,team1,team2,winner,venue,date,gender,match_type,overs
1438102,Netherlands,Hong Kong,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",2024-06-17,female,T20,20
1438103,Hong Kong,Netherlands,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",2024-06-18,female,T20,20
1438104,Hong Kong,Netherlands,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",2024-06-19,female,T20,20
1438105,Netherlands,Hong Kong,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",2024-06-19,female,T20,20
1438257,Norway,Finland,Norway,Kerava National Cricket Ground,2024-06-14,male,T20,20
1438259,Finland,Norway,Norway,Kerava National Cricket Ground,2024-06-15,male,T20,20
1438262,Finland,Norway,Norway,Kerava National Cricket Ground,2024-06-16,male,T20,20
1439813,Jersey,Serbia,Jersey,Bayer Uerdingen Cricket Ground,2024-07-07,male,T20,20
1439814,Germany,Gibraltar,Germany,Bayer Uerdingen Cricket Ground,2024-07-08,male,T20,20
1439815,Switzerland,Belgium,Belgium,Bayer Uerdingen Cricket Ground,2024-07-07,male,T20,20
1439816,Norway,Sweden,Norway,Bayer Uerdingen Cricket Ground,2024-07-08,male,T20,20
1439817,Slovenia,Norway,Norway,Bayer Uerdingen Cricket Ground,2024-07-09,male,T20,20
1439818,Croatia,Belgium,Croatia,Bayer Uerdingen Cricket Ground,2024-07-08,male,T20,20
1439819,Germany,Sweden,Germany,Bayer Uerdingen Cricket Ground,2024-07-09,male,T20,20
1439820,Jersey,Switzerland,Jersey,Bayer Uerdingen Cricket Ground,2024-07-09,male,T20,20
1439821,Jersey,Belgium,Jersey,Bayer Uerdingen Cricket Ground,2024-07-10,male,T20,20
1439822,Norway,Germany,Norway,Bayer Uerdingen Cricket Ground,2024-07-11,male,T20,20
1439823,Croatia,Serbia,Croatia,Bayer Uerdingen Cricket Ground,2024-07-10,male,T20,20
1439824,Gibraltar,Slovenia,Slovenia,Bayer Uerdingen Cricket Ground,2024-07-10,male,T20,20
1439825,Gibraltar,Sweden,Sweden,Bayer Uerdingen Cricket Ground,2024-07-11,male,T20,20
1439826,Switzerland,Serbia,Switzerland,Bayer Uerdingen Cricket Ground,2024-07-11,male,T20,20
1439829,Belgium,Serbia,Belgium,Bayer Uerdingen Cricket Ground,2024-07-12,male,T20,20
1439830,Norway,Gibraltar,Norway,Bayer Uerdingen Cricket Ground,2024-07-13,male,T20,20
1439831,Croatia,Switzerland,Switzerland,Bayer Uerdingen Cricket Ground,2024-07-13,male,T20,20
1439832,Slovenia,Sweden,Sweden,Bayer Uerdingen Cricket Ground,2024-07-13,male,T20,20
1439833,Croatia,Germany,Germany,Bayer Uerdingen Cricket Ground,2024-07-14,male,T20,20
1439836,Norway,Jersey,Jersey,Bayer Uerdingen Cricket Ground,2024-07-14,male,T20,20
1439893,Bangladesh,India,India,"Shrimant Madhavrao Scindia Cricket Stadium, Gwalior",2024-10-06,male,T20,20
1439894,India,Bangladesh,India,"Arun Jaitley Stadium, Delhi",2024-10-09,male,T20,20
1439895,India,Bangladesh,India,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024-10-12,male,T20,20
1439899,England,India,India,"Eden Gardens, Kolkata",2025-01-22,male,T20,20
1439900,England,India,India,"MA Chidambaram Stadium, Chepauk, Chennai",2025-01-25,male,T20,20
1439901,England,India,England,"Saurashtra Cricket Association Stadium, Rajkot",2025-01-28,male,T20,20
1439902,India,England,India,"Maharashtra Cricket Association Stadium, Pune",2025-01-31,male,T20,20
1439903,India,England,India,"Wankhede Stadium, Mumbai",2025-02-02,male,T20,20
1440129,Guernsey,Jersey,Jersey,"King George V Sports Ground, Castel",2024-06-22,male,T20,20
1440130,Guernsey,Jersey,Jersey,"King George V Sports Ground, Castel",2024-06-22,male,T20,20
1440131,Jersey,Guernsey,Guernsey,"Guernsey Rovers Athletic Club Ground, Port Soif",2024-06-23,male,T20,20
1440443,Indonesia,Bhutan,Indonesia,Udayana Cricket Ground,2024-07-02,female,T20,20
1440444,Singapore,Indonesia,Indonesia,Udayana Cricket Ground,2024-07-02,female,T20,20
1440446,Bhutan,Indonesia,Indonesia,Udayana Cricket Ground,2024-07-03,female,T20,20
1440447,Indonesia,Singapore,Indonesia,Udayana Cricket Ground,2024-07-05,female,T20,20
1440448,Bhutan,Singapore,Singapore,Udayana Cricket Ground,2024-07-06,female,T20,20
1440449,Indonesia,Bhutan,Bhutan,Udayana Cricket Ground,2024-07-07,female,T20,20
1440450,Indonesia,Singapore,Indonesia,Udayana Cricket Ground,2024-07-07,female,T20,20
1440451,Bhutan,Singapore,Bhutan,Udayana Cricket Ground,2024-07-08,female,T20,20
1440463,Scotland,Australia,Australia,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",2024-09-04,male,T20,20
1440464,Australia,Scotland,Australia,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",2024-09-06,male,T20,20
1440465,Scotland,Australia,Australia,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",2024-09-07,male,T20,20
1441133,Malawi,Rwanda,Malawi,"Sikh Union Club Ground, Nairobi",2024-06-28,male,T20,20
1441135,Rwanda,Kenya,Kenya,"Sikh Union Club Ground, Nairobi",2024-06-29,male,T20,20
1441136,Malawi,Kenya,Kenya,"Sikh Union Club Ground, Nairobi",2024-07-01,male,T20,20
1441140,Rwanda,Kenya,Kenya,"Sikh Union Club Ground, Nairobi",2024-07-03,male,T20,20
1441145,Kenya,Rwanda,Kenya,"Sikh Union Club Ground, Nairobi",2024-07-05,male,T20,20
1442735,Kenya,Nigeria,Kenya,"Sikh Union Club Ground, Nairobi",2024-07-12,male,T20,20
1442736,Nigeria,Kenya,Kenya,"Sikh Union Club Ground, Nairobi",2024-07-13,male,T20,20
1442737,Kenya,Nigeria,Nigeria,"Sikh Union Club Ground, Nairobi",2024-07-15,male,T20,20
1442738,Nigeria,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",2024-07-16,male,T20,20
1442739,Nigeria,Kenya,Kenya,"Sikh Union Club Ground, Nairobi",2024-07-17,male,T20,20
1442987,India,Sri Lanka,India,Pallekele International Cricket Stadium,2024-07-27,male,T20,20
1442988,Sri Lanka,India,India,Pallekele International Cricket Stadium,2024-07-28,male,T20,20
1442989,India,Sri Lanka,,Pallekele International Cricket Stadium,2024-07-30,male,T20,20
1442996,Jersey,Guernsey,Jersey,"Grainville, St Saviour",2024-07-14,female,T20,20
1443543,New Zealand,Sri Lanka,New Zealand,"Bay Oval, Mount Maunganui",2024-12-28,male,T20,20
1443544,New Zealand,Sri Lanka,New Zealand,"Bay Oval, Mount Maunganui",2024-12-30,male,T20,20
1443545,Sri Lanka,New Zealand,Sri Lanka,"Saxton Oval, Nelson",2025-01-02,male,T20,20
1443549,Pakistan,New Zealand,New Zealand,"Hagley Oval, Christchurch",2025-03-16,male,T20,20
1443550,Pakistan,New Zealand,New Zealand,"University Oval, Dunedin",2025-03-18,male,T20,20
1443551,New Zealand,Pakistan,Pakistan,"Eden Park, Auckland",2025-03-21,male,T20,20
1443552,New Zealand,Pakistan,New Zealand,"Bay Oval, Mount Maunganui",2025-03-23,male,T20,20
1443553,Pakistan,New Zealand,New Zealand,"Sky Stadium, Wellington",2025-03-26,male,T20,20
1443571,New Zealand,Sri Lanka,Sri Lanka,"Hagley Oval, Christchurch",2025-03-14,female,T20,20
1443572,Sri Lanka,New Zealand,New Zealand,"Hagley Oval, Christchurch",2025-03-16,female,T20,20
1443573,New Zealand,Sri Lanka,,"University Oval, Dunedin",2025-03-18,female,T20,20
1443574,New Zealand,Australia,Australia,"Eden Park, Auckland",2025-03-21,female,T20,20
1443575,Australia,New Zealand,Australia,"Bay Oval, Mount Maunganui",2025-03-23,female,T20,20
1443576,Australia,New Zealand,Australia,"Sky Stadium, Wellington",2025-03-26,female,T20,20
1443766,Spain,Cyprus,Spain,"King George V Sports Ground, Castel",2024-08-21,male,T20,20
1443767,Bulgaria,Guernsey,Guernsey,"Guernsey Rovers Athletic Club Ground, Port Soif",2024-08-21,male,T20,20
1443768,Denmark,Czech Republic,Denmark,"King George V Sports Ground, Castel",2024-08-21,male,T20,20
1443769,Malta,Finland,Finland,"Guernsey Rovers Athletic Club Ground, Port Soif",2024-08-21,male,T20,20
1443770,Finland,Estonia,Estonia,"King George V Sports Ground, Castel",2024-08-22,male,T20,20
1443771,Denmark,Greece,Denmark,"Guernsey Rovers Athletic Club Ground, Port Soif",2024-08-22,male,T20,20
1443772,Malta,Guernsey,Guernsey,"King George V Sports Ground, Castel",2024-08-22,male,T20,20
1443773,Spain,Czech Republic,Spain,"Guernsey Rovers Athletic Club Ground, Port Soif",2024-08-22,male,T20,20
1443775,Finland,Guernsey,Finland,"Guernsey Rovers Athletic Club Ground, Port Soif",2024-08-24,male,T20,20
1443776,Greece,Cyprus,Cyprus,"King George V Sports Ground, Castel",2024-08-24,male,T20,20
1443777,Bulgaria,Estonia,Estonia,"Guernsey Rovers Athletic Club Ground, Port Soif",2024-08-24,male,T20,20
1443778,Malta,Bulgaria,Malta,"King George V Sports Ground, Castel",2024-08-25,male,T20,20
1443779,Cyprus,Czech Republic,Czech Republic,"Guernsey Rovers Athletic Club Ground, Port Soif",2024-08-25,male,T20,20
1443780,Estonia,Guernsey,Guernsey,"King George V Sports Ground, Castel",2024-08-25,male,T20,20
1443781,Greece,Spain,Spain,"Guernsey Rovers Athletic Club Ground, Port Soif",2024-08-25,male,T20,20
1443782,Denmark,Cyprus,Denmark,"King George V Sports Ground, Castel",2024-08-27,male,T20,20
1443783,Finland,Bulgaria,Finland,"Guernsey Rovers Athletic Club Ground, Port Soif",2024-08-27,male,T20,20
1443784,Czech Republic,Greece,Czech Republic,"King George V Sports Ground, Castel",2024-08-27,male,T20,20
1443785,Malta,Estonia,Estonia,"Guernsey Rovers Athletic Club Ground, Port Soif",2024-08-27,male,T20,20
1443786,Spain,Finland,Spain,"King George V Sports Ground, Castel",2024-08-28,male,T20,20
1443787,Cyprus,Malta,Cyprus,"Guernsey Rovers Athletic Club Ground, Port Soif",2024-08-28,male,T20,20
1443788,Czech Republic,Estonia,Estonia,"Guernsey Rovers Athletic Club Ground, Port Soif",2024-08-28,male,T20,20
1443789,Denmark,Guernsey,Guernsey,"King George V Sports Ground, Castel",2024-08-28,male,T20,20
1444531,Germany,Italy,Italy,Bayer Uerdingen Cricket Ground,2024-07-26,female,T20,20
1444532,Germany,Jersey,Germany,Bayer Uerdingen Cricket Ground,2024-07-26,female,T20,20
1444534,Italy,Germany,Italy,Bayer Uerdingen Cricket Ground,2024-07-27,female,T20,20
1444535,Germany,Jersey,Jersey,Bayer Uerdingen Cricket Ground,2024-07-27,female,T20,20
1444536,Italy,Jersey,Italy,Bayer Uerdingen Cricket Ground,2024-07-27,female,T20,20
1444537,Germany,Italy,Italy,Bayer Uerdingen Cricket Ground,2024-07-28,female,T20,20
1444549,Netherlands,Papua New Guinea,,"VRA Ground, Amstelveen",2024-08-14,female,T20,20
1444550,Scotland,Papua New Guinea,Scotland,"VRA Ground, Amstelveen",2024-08-15,female,T20,20
1444551,Scotland,Netherlands,Scotland,"VRA Ground, Amstelveen",2024-08-16,female,T20,20
1444652,Pakistan,Zimbabwe,Pakistan,"Queens Sports Club, Bulawayo",2024-12-01,male,T20,20
1444653,Zimbabwe,Pakistan,Pakistan,"Queens Sports Club, Bulawayo",2024-12-03,male,T20,20
1444654,Pakistan,Zimbabwe,Zimbabwe,"Queens Sports Club, Bulawayo",2024-12-05,male,T20,20
1444669,Italy,Germany,Italy,Bayer Uerdingen Cricket Ground,2024-07-28,female,T20,20
1444947,Croatia,Spain,Spain,"Mladost Cricket Ground, Zagreb",2024-08-02,male,T20,20
1444948,Croatia,Spain,Spain,"Mladost Cricket Ground, Zagreb",2024-08-03,male,T20,20
1444949,Croatia,Spain,Spain,"Mladost Cricket Ground, Zagreb",2024-08-03,male,T20,20
1444950,Spain,Croatia,Spain,"Mladost Cricket Ground, Zagreb",2024-08-04,male,T20,20
1444951,Spain,Croatia,Spain,"Mladost Cricket Ground, Zagreb",2024-08-04,male,T20,20
1444952,Vanuatu,Cook Islands,Cook Islands,"Faleata Oval No 2, Apia",2024-08-17,male,T20,20
1444953,Fiji,Samoa,Samoa,"Faleata Oval No 2, Apia",2024-08-17,male,T20,20
1444954,Samoa,Cook Islands,Cook Islands,"Faleata Oval No 2, Apia",2024-08-19,male,T20,20
1444955,Vanuatu,Fiji,Vanuatu,"Faleata Oval No 2, Apia",2024-08-19,male,T20,20
1444956,Samoa,Vanuatu,Samoa,"Faleata Oval No 2, Apia",2024-08-20,male,T20,20
1444957,Fiji,Cook Islands,Fiji,"Faleata Oval No 2, Apia",2024-08-20,male,T20,20
1444958,Samoa,Fiji,Samoa,"Faleata Oval No 2, Apia",2024-08-21,male,T20,20
1444959,Vanuatu,Cook Islands,Cook Islands,"Faleata Oval No 2, Apia",2024-08-21,male,T20,20
1444960,Vanuatu,Fiji,Fiji,"Faleata Oval No 2, Apia",2024-08-23,male,T20,20
1444961,Samoa,Cook Islands,Cook Islands,"Faleata Oval No 2, Apia",2024-08-23,male,T20,20
1444962,Fiji,Cook Islands,Fiji,"Faleata Oval No 2, Apia",2024-08-24,male,T20,20
1444963,Samoa,Vanuatu,Samoa,"Faleata Oval No 2, Apia",2024-08-24,male,T20,20
1445485,Denmark,Norway,Denmark,"Ekeberg Cricket Ground 1, Oslo",2024-08-11,female,T20,20
1445489,Norway,Guernsey,Guernsey,"Ekeberg Cricket Ground 1, Oslo",2024-08-11,female,T20,20
1445491,Norway,Estonia,Norway,"Ekeberg Cricket Ground 1, Oslo",2024-08-10,female,T20,20
1445493,Estonia,Denmark,Denmark,"Ekeberg Cricket Ground 2, Oslo",2024-08-11,female,T20,20
1446761,Canada,Netherlands,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",2024-08-23,male,T20,20
1446762,Canada,United States of America,,"Sportpark Maarschalkerweerd, Utrecht",2024-08-24,male,T20,20
1446763,Netherlands,United States of America,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",2024-08-25,male,T20,20
1446764,Canada,Netherlands,Canada,"Sportpark Maarschalkerweerd, Utrecht",2024-08-26,male,T20,20
1446765,United States of America,Canada,United States of America,"Sportpark Westvliet, The Hague",2024-08-27,male,T20,20
1446766,Netherlands,United States of America,Netherlands,"Sportpark Westvliet, The Hague",2024-08-28,male,T20,20
1446771,Hong Kong,Kuwait,Kuwait,"Selangor Turf Club, Kuala Lumpur",2024-08-21,male,T20,20
1446772,Kuwait,Malaysia,Malaysia,"Selangor Turf Club, Kuala Lumpur",2024-08-22,male,T20,20
1446773,Malaysia,Hong Kong,Hong Kong,"Selangor Turf Club, Kuala Lumpur",2024-08-23,male,T20,20
1446774,Hong Kong,Kuwait,Kuwait,"Selangor Turf Club, Kuala Lumpur",2024-08-24,male,T20,20
1446775,Kuwait,Malaysia,Kuwait,"Selangor Turf Club, Kuala Lumpur",2024-08-25,male,T20,20
1446776,Hong Kong,Malaysia,Hong Kong,"Selangor Turf Club, Kuala Lumpur",2024-08-26,male,T20,20
1446777,Hong Kong,Kuwait,Kuwait,"Selangor Turf Club, Kuala Lumpur",2024-08-27,male,T20,20
1447477,Malaysia,Maldives,Malaysia,"Bayuemas Oval, Kuala Lumpur",2024-08-30,male,T20,20
1447478,Myanmar,Hong Kong,Hong Kong,"YSD-UKM Cricket Oval, Bangi",2024-08-30,male,T20,20
1447479,Kuwait,Mongolia,Kuwait,"Bayuemas Oval, Kuala Lumpur",2024-08-30,male,T20,20
1447480,Singapore,Maldives,Singapore,"Bayuemas Oval, Kuala Lumpur",2024-08-31,male,T20,20
1447481,Myanmar,Malaysia,Malaysia,"YSD-UKM Cricket Oval, Bangi",2024-08-31,male,T20,20
1447482,Mongolia,Hong Kong,Hong Kong,"Bayuemas Oval, Kuala Lumpur",2024-08-31,male,T20,20
1447483,Hong Kong,Singapore,Hong Kong,"Bayuemas Oval, Kuala Lumpur",2024-09-02,male,T20,20
1447484,Kuwait,Maldives,Kuwait,"YSD-UKM Cricket Oval, Bangi",2024-09-02,male,T20,20
1447485,Myanmar,Mongolia,Myanmar,"YSD-UKM Cricket Oval, Bangi",2024-09-02,male,T20,20
1447486,Maldives,Hong Kong,Hong Kong,"YSD-UKM Cricket Oval, Bangi",2024-09-03,male,T20,20
1447487,Myanmar,Kuwait,Kuwait,"Bayuemas Oval, Kuala Lumpur",2024-09-03,male,T20,20
1447488,Malaysia,Singapore,Malaysia,"YSD-UKM Cricket Oval, Bangi",2024-09-03,male,T20,20
1447489,Malaysia,Kuwait,Kuwait,"Bayuemas Oval, Kuala Lumpur",2024-09-05,male,T20,20
1447490,Mongolia,Singapore,Singapore,"YSD-UKM Cricket Oval, Bangi",2024-09-05,male,T20,20
1447491,Myanmar,Maldives,Maldives,"Bayuemas Oval, Kuala Lumpur",2024-09-05,male,T20,20
1447492,Maldives,Mongolia,Maldives,"Bayuemas Oval, Kuala Lumpur",2024-09-06,male,T20,20
1447493,Kuwait,Singapore,Singapore,"YSD-UKM Cricket Oval, Bangi",2024-09-06,male,T20,20
1447494,Malaysia,Hong Kong,Malaysia,"Bayuemas Oval, Kuala Lumpur",2024-09-07,male,T20,20
1447495,Myanmar,Singapore,Singapore,"Bayuemas Oval, Kuala Lumpur",2024-09-09,male,T20,20
1447496,Mongolia,Malaysia,Malaysia,"YSD-UKM Cricket Oval, Bangi",2024-09-09,male,T20,20
1447497,Hong Kong,Kuwait,,"YSD-UKM Cricket Oval, Bangi",2024-09-09,male,T20,20
1447543,Malta,Isle of Man,Isle of Man,Marsa Sports Club,2024-08-21,female,T20,20
1447550,Isle of Man,Greece,Isle of Man,Marsa Sports Club,2024-08-24,female,T20,20
1447551,Greece,Serbia,Greece,Marsa Sports Club,2024-08-25,female,T20,20
1447553,Greece,Isle of Man,Isle of Man,Marsa Sports Club,2024-08-25,female,T20,20
1448346,England,West Indies,England,"Riverside Ground, Chester-le-Street",2025-06-06,male,T20,20
1448347,West Indies,England,England,"County Ground, Bristol",2025-06-08,male,T20,20
1448348,England,West Indies,England,"The Rose Bowl, Southampton",2025-06-10,male,T20,20
1448357,South Africa,England,South Africa,"Sophia Gardens, Cardiff",2025-09-10,male,T20,20
1448358,England,South Africa,England,"Old Trafford, Manchester",2025-09-12,male,T20,20
1448360,Ireland,England,England,"The Village, Malahide, Dublin",2025-09-17,male,T20,50
1448362,Ireland,England,England,"The Village, Malahide, Dublin",2025-09-21,male,T20,50
1448391,West Indies,England,England,"St Lawrence Ground, Canterbury",2025-05-21,female,T20,20
1448392,West Indies,England,England,"County Ground, Hove",2025-05-23,female,T20,20
1448393,England,West Indies,England,"County Ground, Chelmsford",2025-05-26,female,T20,20
1448397,India,England,India,"Trent Bridge, Nottingham",2025-06-28,female,T20,20
1448398,India,England,India,"County Ground, Bristol",2025-07-01,female,T20,20
1448399,England,India,England,"Kennington Oval, London",2025-07-04,female,T20,20
1448400,England,India,India,"Old Trafford, Manchester",2025-07-09,female,T20,20
1448401,India,England,England,"Edgbaston, Birmingham",2025-07-12,female,T20,20
1449011,South Africa,Pakistan,South Africa,Multan Cricket Stadium,2024-09-16,female,T20,20
1449012,Pakistan,South Africa,Pakistan,Multan Cricket Stadium,2024-09-18,female,T20,20
1449013,Pakistan,South Africa,South Africa,Multan Cricket Stadium,2024-09-20,female,T20,20
1449019,Namibia,United Arab Emirates,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",2024-09-06,female,T20,20
1449020,United Arab Emirates,Zimbabwe,Zimbabwe,"Wanderers Cricket Ground, Windhoek",2024-09-07,female,T20,20
1449021,Zimbabwe,Namibia,Namibia,"Wanderers Cricket Ground, Windhoek",2024-09-08,female,T20,20
1449022,United Arab Emirates,Namibia,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",2024-09-09,female,T20,20
1449023,Zimbabwe,United Arab Emirates,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",2024-09-10,female,T20,20
1449024,Zimbabwe,Namibia,Namibia,"Wanderers Cricket Ground, Windhoek",2024-09-11,female,T20,20
1449025,Namibia,United Arab Emirates,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",2024-09-12,female,T20,20
1449026,Zimbabwe,United Arab Emirates,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",2024-09-13,female,T20,20
1449027,Namibia,Zimbabwe,Namibia,"Wanderers Cricket Ground, Windhoek",2024-09-14,female,T20,20
1449301,India,South Africa,India,"Kingsmead, Durban",2024-11-08,male,T20,20
1449302,India,South Africa,South Africa,"St George's Park, Gqeberha",2024-11-10,male,T20,20
1449303,India,South Africa,India,"SuperSport Park, Centurion",2024-11-13,male,T20,20
1449304,India,South Africa,India,"The Wanderers Stadium, Johannesburg",2024-11-15,male,T20,20
1450198,Denmark,Norway,Denmark,Koge Cricket Club,2024-09-14,female,T20,20
1450199,Austria,Luxembourg,Austria,Koge Cricket Club 2,2024-09-14,female,T20,20
1450200,Austria,Denmark,Denmark,Koge Cricket Club,2024-09-14,female,T20,20
1450202,Denmark,Luxembourg,Denmark,Koge Cricket Club,2024-09-15,female,T20,20
1450204,Norway,Luxembourg,Norway,Koge Cricket Club 2,2024-09-15,female,T20,20
1450462,Kenya,Rwanda,Kenya,"Sikh Union Club Ground, Nairobi",2024-09-10,female,T20,20
1450463,Rwanda,Kenya,Rwanda,"Sikh Union Club Ground, Nairobi",2024-09-11,female,T20,20
1450464,Kenya,Rwanda,Rwanda,"Sikh Union Club Ground, Nairobi",2024-09-11,female,T20,20
1450465,Kenya,Rwanda,Rwanda,"Sikh Union Club Ground, Nairobi",2024-09-13,female,T20,20
1450466,Rwanda,Kenya,Rwanda,"Sikh Union Club Ground, Nairobi",2024-09-14,female,T20,20
